# FaultStick File From SMI
# ====================================
# X  .m
# Y  .m
# T  .m
# FaultStick Start End Sign
# FaultName
# inline
# xline
# ====================================
# ~Values
  574637.500    4209061.328       1641.800   2                    F01   1660   2710
  574637.500    4208831.964       1786.400   2                    F01   1660   2692
  574637.500    4208648.810       1886.800   2                    F01   1660   2677
  574637.500    4208457.165       1999.400   2                    F01   1660   2662
  574637.500    4208211.148       2151.400   2                    F01   1660   2642
  574637.500    4208007.269       2264.000   2                    F01   1660   2626
  574637.500    4207790.475       2374.200   2                    F01   1660   2608
  574637.500    4207648.779       2474.800   2                    F01   1660   2597
  574637.500    4207252.911       2690.200   2                    F01   1660   2565
  574637.500    4206873.694       2871.600   2                    F01   1660   2535
  574637.500    4206423.459       3030.600   2                    F01   1660   2499
  574637.500    4206073.803       3143.400   2                    F01   1660   2471
  574637.500    4205573.956       3278.200   2                    F01   1660   2431
  574637.500    4205157.022       3393.400   2                    F01   1660   2398
  574637.500    4204403.003       3591.800   2                    F01   1660   2337
  574637.500    4203890.585       3733.800   2                    F01   1660   2296
  574637.500    4203694.519       3787.800   3                    F01   1660   2281
  574512.500    4209607.049       1200.800   1                    F01   1650   2754
  574512.500    4209361.374       1350.200   2                    F01   1650   2734
  574512.500    4209094.629       1568.400   2                    F01   1650   2713
  574512.500    4208765.362       1776.600   2                    F01   1650   2686
  574512.500    4208427.942       2006.800   2                    F01   1650   2659
  574512.500    4208090.518       2207.600   2                    F01   1650   2632
  574512.500    4207836.346       2352.200   2                    F01   1650   2612
  574512.500    4207582.177       2484.600   2                    F01   1650   2592
  574512.500    4207223.687       2692.800   2                    F01   1650   2563
  574512.500    4206811.511       2888.600   2                    F01   1650   2530
  574512.500    4206365.350       3045.400   2                    F01   1650   2494
  574512.500    4206057.153       3153.200   2                    F01   1650   2470
  574512.500    4205173.672       3393.400   2                    F01   1650   2399
  574512.500    4204544.702       3542.800   2                    F01   1650   2349
  574512.500    4204003.058       3689.800   2                    F01   1650   2305
  574512.500    4203774.032       3760.800   3                    F01   1650   2287
  575512.500    4211469.494       1117.600   1                    F01   1730   2903
  575512.500    4211115.423       1196.000   2                    F01   1730   2874
  575512.500    4210782.080       1294.000   2                    F01   1730   2848
  575512.500    4210486.114       1384.600   2                    F01   1730   2824
  575512.500    4210181.988       1445.800   2                    F01   1730   2800
  575512.500    4209927.820       1512.000   2                    F01   1730   2779
  575512.500    4209519.378       1649.200   2                    F01   1730   2747
  575512.500    4209148.657       1793.600   2                    F01   1730   2717
  575512.500    4208831.964       1953.000   2                    F01   1730   2692
  575512.500    4208573.715       2097.400   2                    F01   1730   2671
  575512.500    4208277.746       2229.800   2                    F01   1730   2647
  575512.500    4207973.626       2376.800   2                    F01   1730   2623
  575512.500    4207669.507       2516.400   2                    F01   1730   2599
  575512.500    4207336.163       2692.800   2                    F01   1730   2572
  575512.500    4206990.246       2817.600   2                    F01   1730   2544
  575512.500    4206594.378       2974.400   2                    F01   1730   2513
  575512.500    4206332.052       3062.600   2                    F01   1730   2492
  575512.500    4205944.677       3192.600   2                    F01   1730   2461
  575512.500    4205552.890       3327.200   2                    F01   1730   2429
  575512.500    4205057.119       3486.400   2                    F01   1730   2390
  575512.500    4204623.874       3606.400   2                    F01   1730   2355
  575512.500    4204228.006       3721.600   2                    F01   1730   2323
  575512.500    4203990.484       3770.600   3                    F01   1730   2304
  575637.500    4211561.242       1110.200   1                    F01   1740   2910
