#Line    Trace        X           Y           Time        Flag            FaultName 
1961   3412     576137.501    4199047.642       2326.242   7         fp_F_che252_T5
1961   3447     576137.501    4199491.255       2658.712   7         fp_F_che252_T5
2001   3432     576637.501    4199297.457       2306.506   8         fp_F_che252_T5
2001   3459     576637.501    4199634.062       2618.048   8         fp_F_che252_T5
1821   3365     574387.501    4198460.589       2339.739   9         fp_F_che252_T5
1821   3427     574387.501    4199233.849       2978.031   9         fp_F_che252_T5
1781   3358     573887.501    4198371.664       2379.885   10         fp_F_che252_T5
1781   3389     573887.501    4198757.224       2697.592   10         fp_F_che252_T5
1941   3406     575887.501    4198979.917       2348.140   11         fp_F_che252_T5
1941   3439     575887.501    4199387.301       2641.574   11         fp_F_che252_T5
2061   3489     577387.501    4200018.186       2421.601   12         fp_F_che252_T5
2061   3511     577387.501    4200285.396       2638.067   12         fp_F_che252_T5
1841   3376     574637.501    4198597.131       2371.495   13         fp_F_che252_T5
1841   3412     574637.501    4199051.968       2785.108   13         fp_F_che252_T5
1841   3432     574637.501    4199306.218       3005.417   13         fp_F_che252_T5
2041   3478     577137.501    4199869.046       2392.655   14         fp_F_che252_T5
2041   3499     577137.501    4200142.470       2631.774   14         fp_F_che252_T5
1791   3351     574012.501    4198281.683       2284.716   15         fp_F_che252_T5
1791   3387     574012.501    4198737.377       2659.202   15         fp_F_che252_T5
1981   3424     576387.501    4199201.363       2337.618   16         fp_F_che252_T5
1981   3456     576387.501    4199595.011       2662.520   16         fp_F_che252_T5
2021   3458     576887.501    4199622.038       2345.992   17         fp_F_che252_T5
2021   3486     576887.501    4199977.047       2622.875   17         fp_F_che252_T5
1891   3383     575262.501    4198684.307       2318.712   18         fp_F_che252_T5
1891   3445     575262.501    4199465.893       3006.849   18         fp_F_che252_T5
1921   3400     575637.501    4198905.542       2366.144   19         fp_F_che252_T5
1921   3425     575637.501    4199208.452       2660.149   19         fp_F_che252_T5
1951   3407     576012.501    4198989.593       2324.500   20         fp_F_che252_T5
1951   3441     576012.501    4199418.123       2641.953   20         fp_F_che252_T5
1971   3412     576262.501    4199052.324       2306.529   21         fp_F_che252_T5
1971   3446     576262.501    4199473.734       2616.374   21         fp_F_che252_T5
1931   3399     575762.501    4198888.376       2339.468   22         fp_F_che252_T5
1931   3429     575762.501    4199264.726       2619.738   22         fp_F_che252_T5
1871   3379     575012.501    4198639.791       2336.599   23         fp_F_che252_T5
1871   3438     575012.501    4199370.488       2999.590   23         fp_F_che252_T5
1811   3358     574262.501    4198371.537       2309.549   24         fp_F_che252_T5
1811   3415     574262.501    4199086.660       2888.520   24         fp_F_che252_T5
1901   3393     575387.501    4198815.856       2372.377   25         fp_F_che252_T5
1901   3445     575387.501    4199464.500       2983.482   25         fp_F_che252_T5
1851   3377     574762.501    4198617.825       2340.932   26         fp_F_che252_T5
1851   3431     574762.501    4199292.979       2983.127   26         fp_F_che252_T5
693   3693     560289.656    4202562.500       1721.089   1          fp_F_che31_xi
638   3693     559601.029    4202562.500       2012.423   1          fp_F_che31_xi
581   3693     558885.065    4202562.500       2255.362   1          fp_F_che31_xi
700   3703     560370.738    4202687.500       1748.510   2          fp_F_che31_xi
653   3703     559787.674    4202687.500       1992.639   2          fp_F_che31_xi
611   3703     559259.265    4202687.500       2169.842   2          fp_F_che31_xi
578   3703     558855.696    4202687.500       2301.588   2          fp_F_che31_xi
693   3683     560281.586    4202437.500       1693.692   3          fp_F_che31_xi
640   3683     559625.361    4202437.500       1950.816   3          fp_F_che31_xi
569   3683     558739.233    4202437.500       2272.997   3          fp_F_che31_xi
729   3723     560735.782    4202937.500       1642.157   4          fp_F_che31_xi
689   3723     560235.659    4202937.500       1933.003   4          fp_F_che31_xi
658   3723     559850.113    4202937.500       2095.976   4          fp_F_che31_xi
592   3723     559024.487    4202937.500       2328.241   4          fp_F_che31_xi
733   3763     560792.759    4203437.500       1832.140   5          fp_F_che31_xi
664   3763     559929.012    4203437.500       2310.172   5          fp_F_che31_xi
665   3653     559931.374    4202062.500       1686.747   6          fp_F_che31_xi
601   3653     559141.386    4202062.500       1993.008   6          fp_F_che31_xi
561   3653     558643.459    4202062.500       2153.150   6          fp_F_che31_xi
646   3623     559696.762    4201687.500       1625.155   7          fp_F_che31_xi
570   3623     558744.124    4201687.500       2032.394   7          fp_F_che31_xi
691   3680     560262.501    4202404.287       1674.658   8          fp_F_che31_xi
691   3696     560262.502    4202597.772       1752.427   8          fp_F_che31_xi
691   3718     560262.502    4202870.634       1883.770   8          fp_F_che31_xi
691   3738     560262.502    4203123.652       1989.190   8          fp_F_che31_xi
691   3766     560262.502    4203475.893       2146.456   8          fp_F_che31_xi
691   3807     560262.502    4203983.175       2372.313   8          fp_F_che31_xi
729   3753     560738.706    4203312.500       1800.705   9          fp_F_che31_xi
716   3753     560578.364    4203312.500       1905.396   9          fp_F_che31_xi
699   3753     560363.000    4203312.500       2034.736   9          fp_F_che31_xi
686   3753     560205.996    4203312.500       2122.102   9          fp_F_che31_xi
659   3753     559866.459    4203312.500       2274.303   9          fp_F_che31_xi
671   3663     560012.738    4202187.500       1693.567   10          fp_F_che31_xi
625   3663     559438.955    4202187.500       1928.907   10          fp_F_che31_xi
605   3663     559186.835    4202187.500       2022.124   10          fp_F_che31_xi
575   3663     558814.605    4202187.500       2149.476   10          fp_F_che31_xi
701   3695     560387.502    4202587.849       1688.484   11          fp_F_che31_xi
701   3717     560387.502    4202860.712       1819.827   11          fp_F_che31_xi
701   3740     560387.502    4203148.458       1942.529   11          fp_F_che31_xi
701   3765     560387.502    4203465.970       2073.872   11          fp_F_che31_xi
701   3786     560387.502    4203728.911       2193.118   11          fp_F_che31_xi
721   3706     560637.502    4202726.761       1588.248   12          fp_F_che31_xi
721   3726     560637.502    4202969.857       1712.679   12          fp_F_che31_xi
721   3745     560637.502    4203217.914       1828.468   12          fp_F_che31_xi
721   3764     560637.502    4203456.048       1926.975   12          fp_F_che31_xi
721   3784     560637.502    4203704.105       2056.590   12          fp_F_che31_xi
677   3673     560087.832    4202312.500       1726.228   13          fp_F_che31_xi
628   3673     559475.480    4202312.500       1963.177   13          fp_F_che31_xi
568   3673     558725.831    4202312.500       2223.084   13          fp_F_che31_xi
651   3623     559762.501    4201684.923       1626.269   14          fp_F_che31_xi
651   3636     559762.501    4201848.640       1691.940   14          fp_F_che31_xi
651   3652     559762.501    4202052.047       1750.699   14          fp_F_che31_xi
651   3666     559762.501    4202220.725       1807.730   14          fp_F_che31_xi
651   3687     559762.501    4202483.666       1914.878   14          fp_F_che31_xi
651   3707     559762.502    4202736.684       2023.754   14          fp_F_che31_xi
651   3717     559762.502    4202860.712       2075.600   14          fp_F_che31_xi
651   3733     559762.502    4203059.157       2160.282   14          fp_F_che31_xi
651   3748     559762.502    4203247.680       2265.702   14          fp_F_che31_xi
655   3633     559817.178    4201812.500       1649.431   15          fp_F_che31_xi
618   3633     559355.416    4201812.500       1832.412   15          fp_F_che31_xi
601   3633     559136.442    4201812.500       1907.453   15          fp_F_che31_xi
557   3633     558593.484    4201812.500       2091.437   15          fp_F_che31_xi
681   3678     560137.501    4202369.559       1707.494   16          fp_F_che31_xi
681   3701     560137.502    4202657.305       1828.468   16          fp_F_che31_xi
681   3718     560137.502    4202880.556       1949.442   16          fp_F_che31_xi
681   3739     560137.502    4203133.574       2065.231   16          fp_F_che31_xi
681   3762     560137.502    4203426.281       2189.661   16          fp_F_che31_xi
681   3784     560137.502    4203694.845       2341.221   16          fp_F_che31_xi
642   3613     559650.937    4201562.500       1599.324   17          fp_F_che31_xi
631   3613     559511.121    4201562.500       1653.837   17          fp_F_che31_xi
614   3613     559301.397    4201562.500       1741.058   17          fp_F_che31_xi
598   3613     559095.169    4201562.500       1819.053   17          fp_F_che31_xi
577   3613     558840.005    4201562.500       1918.015   17          fp_F_che31_xi
724   3713     560677.269    4202812.500       1594.995   18          fp_F_che31_xi
705   3713     560431.817    4202812.500       1775.025   18          fp_F_che31_xi
689   3713     560232.273    4202812.500       1885.849   18          fp_F_che31_xi
666   3713     559952.252    4202812.500       1991.412   18          fp_F_che31_xi
601   3713     559139.574    4202812.500       2263.456   18          fp_F_che31_xi
665   3643     559939.304    4201937.500       1650.542   19          fp_F_che31_xi
616   3643     559324.524    4201937.500       1886.805   19          fp_F_che31_xi
602   3643     559148.876    4201937.500       1945.453   19          fp_F_che31_xi
556   3643     558578.157    4201937.500       2125.075   19          fp_F_che31_xi
661   3634     559887.501    4201823.835       1617.628   20          fp_F_che31_xi
661   3652     559887.501    4202047.086       1695.397   20          fp_F_che31_xi
661   3668     559887.501    4202255.453       1769.709   20          fp_F_che31_xi
661   3682     559887.501    4202429.093       1840.565   20          fp_F_che31_xi
661   3698     559887.502    4202627.539       1913.150   20          fp_F_che31_xi
661   3713     559887.502    4202816.062       2013.385   20          fp_F_che31_xi
661   3726     559887.502    4202974.818       2099.795   20          fp_F_che31_xi
661   3742     559887.502    4203178.225       2177.564   20          fp_F_che31_xi
661   3762     559887.502    4203421.320       2307.179   20          fp_F_che31_xi
671   3657     560012.501    4202106.619       1666.017   21          fp_F_che31_xi
671   3675     560012.501    4202339.793       1757.612   21          fp_F_che31_xi
671   3694     560012.502    4202577.927       1845.750   21          fp_F_che31_xi
671   3718     560012.502    4202870.634       1978.821   21          fp_F_che31_xi
671   3733     560012.502    4203059.157       2077.328   21          fp_F_che31_xi
671   3745     560012.502    4203207.991       2143.000   21          fp_F_che31_xi
671   3766     560012.502    4203470.932       2277.799   21          fp_F_che31_xi
671   3773     560012.502    4203560.232       2319.276   21          fp_F_che31_xi
611   3591     559262.501    4201292.256       1613.586   22          fp_F_che31_xi
611   3620     559262.501    4201655.935       1796.578   22          fp_F_che31_xi
611   3634     559262.501    4201826.479       1867.463   22          fp_F_che31_xi
611   3649     559262.501    4202011.532       1931.710   22          fp_F_che31_xi
611   3666     559262.501    4202221.658       2006.314   22          fp_F_che31_xi
611   3689     559262.501    4202516.642       2110.479   22          fp_F_che31_xi
611   3735     559262.502    4203082.364       2317.400   22          fp_F_che31_xi
711   3704     560512.502    4202701.956       1667.746   23          fp_F_che31_xi
711   3728     560512.502    4202994.663       1793.904   23          fp_F_che31_xi
711   3753     560512.502    4203307.214       1944.257   23          fp_F_che31_xi
711   3777     560512.502    4203609.843       2068.687   23          fp_F_che31_xi
739   3743     560859.123    4203187.500       1701.883   24          fp_F_che31_xi
701   3743     560384.715    4203187.500       1957.230   24          fp_F_che31_xi
681   3743     560138.927    4203187.500       2082.935   24          fp_F_che31_xi
637   3743     559592.573    4203187.500       2299.222   24          fp_F_che31_xi
601   3588     559137.501    4201255.926       1616.870   25          fp_F_che31_xi
601   3610     559137.501    4201522.624       1782.644   25          fp_F_che31_xi
601   3623     559137.501    4201687.550       1859.499   25          fp_F_che31_xi
601   3634     559137.501    4201819.994       1911.894   25          fp_F_che31_xi
601   3674     559137.501    4202321.311       2086.737   25          fp_F_che31_xi
601   3702     559137.502    4202678.367       2209.207   25          fp_F_che31_xi
631   3607     559512.501    4201486.218       1615.525   26          fp_F_che31_xi
631   3617     559512.501    4201607.445       1671.831   26          fp_F_che31_xi
631   3624     559512.501    4201706.307       1717.849   26          fp_F_che31_xi
631   3633     559512.501    4201817.570       1767.549   26          fp_F_che31_xi
631   3646     559512.501    4201975.164       1825.262   26          fp_F_che31_xi
631   3653     559512.501    4202064.064       1853.415   26          fp_F_che31_xi
631   3673     559512.501    4202318.639       1953.356   26          fp_F_che31_xi
631   3686     559512.501    4202480.274       2013.884   26          fp_F_che31_xi
631   3704     559512.502    4202702.522       2096.934   26          fp_F_che31_xi
631   3739     559512.502    4203134.896       2265.850   26          fp_F_che31_xi
621   3595     559387.501    4201336.706       1598.102   27          fp_F_che31_xi
621   3617     559387.501    4201618.533       1727.676   27          fp_F_che31_xi
621   3636     559387.501    4201845.236       1823.611   27          fp_F_che31_xi
621   3656     559387.501    4202104.472       1909.188   27          fp_F_che31_xi
621   3673     559387.501    4202306.516       1990.830   27          fp_F_che31_xi
621   3689     559387.501    4202512.601       2064.027   27          fp_F_che31_xi
621   3704     559387.502    4202698.481       2141.446   27          fp_F_che31_xi
621   3716     559387.502    4202856.075       2203.382   27          fp_F_che31_xi
621   3736     559387.502    4203102.569       2285.025   27          fp_F_che31_xi
743   3733     560909.363    4203062.500       1610.789   28          fp_F_che31_xi
688   3733     560226.762    4203062.500       1983.677   28          fp_F_che31_xi
661   3733     559889.001    4203062.500       2115.462   28          fp_F_che31_xi
634   3733     559554.644    4203062.500       2226.539   28          fp_F_che31_xi
601   3733     559139.461    4203062.500       2347.454   28          fp_F_che31_xi
641   3615     559637.501    4201583.199       1618.341   29          fp_F_che31_xi
641   3622     559637.501    4201680.180       1649.309   29          fp_F_che31_xi
641   3635     559637.501    4201833.734       1726.728   29          fp_F_che31_xi
641   3644     559637.501    4201946.878       1767.549   29          fp_F_che31_xi
641   3654     559637.501    4202080.227       1805.555   29          fp_F_che31_xi
641   3665     559637.501    4202217.617       1860.453   29          fp_F_che31_xi
641   3686     559637.501    4202476.233       1964.617   29          fp_F_che31_xi
641   3703     559637.502    4202686.359       2040.629   29          fp_F_che31_xi
641   3717     559637.502    4202868.198       2123.679   29          fp_F_che31_xi
641   3733     559637.502    4203058.119       2196.876   29          fp_F_che31_xi
641   3740     559637.502    4203155.100       2229.251   29          fp_F_che31_xi
736   3553     560821.537    4200812.500       1673.593   1         fp_F_che32_bei
715   3553     560560.876    4200812.500       1833.935   1         fp_F_che32_bei
690   3553     560251.605    4200812.500       2033.931   1         fp_F_che32_bei
681   3553     560131.842    4200812.500       2110.366   1         fp_F_che32_bei
731   3549     560762.501    4200763.122       1676.892   2         fp_F_che32_bei
731   3578     560762.501    4201123.580       1947.394   2         fp_F_che32_bei
731   3593     560762.501    4201308.915       2055.349   2         fp_F_che32_bei
731   3606     560762.501    4201474.078       2159.337   2         fp_F_che32_bei
780   3593     561371.757    4201312.500       1746.978   3         fp_F_che32_bei
765   3593     561185.842    4201312.500       1843.627   3         fp_F_che32_bei
740   3593     560881.149    4201312.500       1998.512   3         fp_F_che32_bei
732   3593     560772.699    4201312.500       2053.876   3         fp_F_che32_bei
713   3593     560540.306    4201312.500       2194.287   3         fp_F_che32_bei
761   3580     561137.501    4201151.025       1771.050   4         fp_F_che32_bei
761   3603     561137.501    4201436.717       1939.736   4         fp_F_che32_bei
761   3614     561137.501    4201570.070       2030.656   4         fp_F_che32_bei
761   3634     561137.501    4201819.817       2183.195   4         fp_F_che32_bei
761   3648     561137.501    4201997.071       2311.789   4         fp_F_che32_bei
701   3517     560387.501    4200358.230       1645.044   5         fp_F_che32_bei
701   3553     560387.501    4200809.904       1946.436   5         fp_F_che32_bei
701   3575     560387.501    4201085.870       2134.668   5         fp_F_che32_bei
711   3530     560512.501    4200523.034       1677.018   6         fp_F_che32_bei
711   3553     560512.501    4200812.825       1865.949   6         fp_F_che32_bei
711   3565     560512.501    4200962.417       1978.238   6         fp_F_che32_bei
711   3569     560512.501    4201011.350       2019.706   6         fp_F_che32_bei
711   3584     560512.501    4201201.099       2159.317   6         fp_F_che32_bei
781   3595     561387.501    4201341.330       1760.951   7         fp_F_che32_bei
781   3622     561387.501    4201679.667       1960.784   7         fp_F_che32_bei
781   3661     561387.501    4202157.948       2273.394   7         fp_F_che32_bei
797   3613     561583.493    4201562.500       1789.107   8         fp_F_che32_bei
778   3613     561351.100    4201562.500       1914.254   8         fp_F_che32_bei
767   3613     561206.499    4201562.500       1994.795   8         fp_F_che32_bei
747   3613     560963.778    4201562.500       2123.659   8         fp_F_che32_bei
726   3613     560705.563    4201562.500       2266.154   8         fp_F_che32_bei
753   3563     561037.110    4200937.500       1676.636   9         fp_F_che32_bei
738   3563     560853.239    4200937.500       1761.827   9         fp_F_che32_bei
717   3563     560587.788    4200937.500       1903.508   9         fp_F_che32_bei
695   3563     560307.965    4200937.500       2096.506   9         fp_F_che32_bei
791   3609     561512.501    4201510.064       1768.880   10         fp_F_che32_bei
791   3615     561512.501    4201581.569       1834.548   10         fp_F_che32_bei
791   3625     561512.501    4201714.829       1925.125   10         fp_F_che32_bei
791   3633     561512.501    4201815.587       2007.777   10         fp_F_che32_bei
791   3639     561512.501    4201893.593       2058.726   10         fp_F_che32_bei
764   3573     561170.259    4201062.500       1708.583   11         fp_F_che32_bei
748   3573     560980.047    4201062.500       1796.816   11         fp_F_che32_bei
724   3573     560675.708    4201062.500       1950.464   11         fp_F_che32_bei
706   3573     560447.454    4201062.500       2082.815   11         fp_F_che32_bei
693   3573     560288.944    4201062.500       2181.697   11         fp_F_che32_bei
751   3562     561012.501    4200921.603       1681.645   12         fp_F_che32_bei
751   3573     561012.501    4201062.633       1781.884   12         fp_F_che32_bei
751   3584     561012.501    4201201.070       1861.306   12         fp_F_che32_bei
751   3601     561012.501    4201409.057       1992.403   12         fp_F_che32_bei
751   3615     561012.501    4201593.862       2097.308   12         fp_F_che32_bei
751   3635     561012.501    4201838.452       2241.850   12         fp_F_che32_bei
809   3623     561740.753    4201687.500       1793.116   13         fp_F_che32_bei
715   3623     560559.494    4201687.500       2381.153   13         fp_F_che32_bei
741   3560     560887.501    4200896.274       1713.466   14         fp_F_che32_bei
741   3577     560887.501    4201109.980       1876.446   14         fp_F_che32_bei
741   3607     560887.501    4201483.917       2113.132   14         fp_F_che32_bei
741   3617     560887.501    4201607.154       2199.417   14         fp_F_che32_bei
771   3587     561262.501    4201240.629       1758.126   15         fp_F_che32_bei
771   3608     561262.501    4201498.249       1915.277   15         fp_F_che32_bei
771   3654     561262.501    4202075.245       2281.868   15         fp_F_che32_bei
766   3583     561196.171    4201187.500       1758.067   16         fp_F_che32_bei
738   3583     560844.999    4201187.500       1943.929   16         fp_F_che32_bei
730   3583     560752.042    4201187.500       1992.254   16         fp_F_che32_bei
721   3583     560643.591    4201187.500       2067.506   16         fp_F_che32_bei
702   3583     560406.034    4201187.500       2215.289   16         fp_F_che32_bei
824   3633     561930.053    4201812.500       1815.822   17         fp_F_che32_bei
734   3633     560803.023    4201812.500       2320.484   17         fp_F_che32_bei
721   3544     560637.501    4200695.455       1694.399   18         fp_F_che32_bei
721   3553     560637.501    4200814.511       1785.863   18         fp_F_che32_bei
721   3563     560637.501    4200935.377       1879.278   18         fp_F_che32_bei
721   3567     560637.501    4200990.558       1926.801   18         fp_F_che32_bei
721   3580     560637.501    4201148.924       2039.674   18         fp_F_che32_bei
721   3591     560637.501    4201283.508       2123.608   18         fp_F_che32_bei
721   3609     560637.501    4201511.446       2236.944   18         fp_F_che32_bei
724   3543     560680.260    4200687.500       1676.816   19         fp_F_che32_bei
711   3543     560510.564    4200687.500       1789.433   19         fp_F_che32_bei
700   3543     560380.584    4200687.500       1869.998   19         fp_F_che32_bei
683   3543     560160.339    4200687.500       1998.210   19         fp_F_che32_bei
790   3603     561500.864    4201437.500       1769.282   20         fp_F_che32_bei
771   3603     561258.142    4201437.500       1877.082   20         fp_F_che32_bei
745   3603     560937.956    4201437.500       2041.880   20         fp_F_che32_bei
719   3603     560617.770    4201437.500       2211.634   20         fp_F_che32_bei
643   3513     559660.428    4200312.500       1550.101   1          fp_F_che32_xi
605   3513     559185.395    4200312.500       1767.932   1          fp_F_che32_xi
593   3513     559037.517    4200312.500       1838.558   1          fp_F_che32_xi
675   3563     560061.586    4200937.500       1572.946   2          fp_F_che32_xi
648   3563     559725.304    4200937.500       1722.418   2          fp_F_che32_xi
640   3563     559631.229    4200937.500       1762.402   2          fp_F_che32_xi
607   3563     559210.373    4200937.500       1987.341   2          fp_F_che32_xi
657   3543     559836.632    4200687.500       1569.006   3          fp_F_che32_xi
597   3543     559089.607    4200687.500       1993.336   3          fp_F_che32_xi
649   3533     559732.835    4200562.500       1586.835   4          fp_F_che32_xi
594   3533     559055.596    4200562.500       1954.065   4          fp_F_che32_xi
657   3553     559843.419    4200812.500       1605.579   5          fp_F_che32_xi
602   3553     559144.889    4200812.500       1992.392   5          fp_F_che32_xi
591   3485     559012.501    4199966.987       1542.156   6          fp_F_che32_xi
591   3498     559012.501    4200119.362       1657.535   6          fp_F_che32_xi
591   3510     559012.501    4200271.196       1767.565   6          fp_F_che32_xi
591   3524     559012.501    4200446.018       1883.711   6          fp_F_che32_xi
591   3542     559012.501    4200675.964       2017.160   6          fp_F_che32_xi
684   3613     560171.315    4201562.500       1688.496   7          fp_F_che32_xi
619   3613     559364.812    4201562.500       2057.785   7          fp_F_che32_xi
652   3523     559778.461    4200437.500       1535.704   8          fp_F_che32_xi
623   3523     559407.984    4200437.500       1725.115   8          fp_F_che32_xi
608   3523     559223.754    4200437.500       1807.628   8          fp_F_che32_xi
600   3523     559125.062    4200437.500       1843.548   8          fp_F_che32_xi
589   3523     558989.292    4200437.500       1887.559   8          fp_F_che32_xi
705   3643     560434.632    4201937.500       1714.203   9          fp_F_che32_xi
612   3643     559277.368    4201937.500       2160.452   9          fp_F_che32_xi
680   3603     560125.931    4201437.500       1688.326   10          fp_F_che32_xi
629   3603     559484.022    4201437.500       1988.563   10          fp_F_che32_xi
617   3603     559342.778    4201437.500       2052.260   10          fp_F_che32_xi
624   3503     559428.564    4200187.500       1571.451   11          fp_F_che32_xi
566   3503     558698.401    4200187.500       1833.931   11          fp_F_che32_xi
684   3583     560171.195    4201187.500       1606.734   12          fp_F_che32_xi
658   3583     559846.258    4201187.500       1763.692   12          fp_F_che32_xi
610   3583     559249.814    4201187.500       1998.480   12          fp_F_che32_xi
671   3573     560015.645    4201062.500       1639.568   13          fp_F_che32_xi
605   3573     559187.583    4201062.500       2004.795   13          fp_F_che32_xi
673   3593     560036.876    4201312.500       1699.428   14          fp_F_che32_xi
612   3593     559272.380    4201312.500       2024.206   14          fp_F_che32_xi
601   3492     559137.501    4200045.917       1552.273   15          fp_F_che32_xi
601   3505     559137.501    4200208.204       1689.257   15          fp_F_che32_xi
601   3513     559137.501    4200309.145       1767.354   15          fp_F_che32_xi
601   3527     559137.501    4200482.988       1873.162   15          fp_F_che32_xi
601   3548     559137.501    4200752.163       2002.903   15          fp_F_che32_xi
621   3502     559387.501    4200176.965       1573.210   16          fp_F_che32_xi
621   3508     559387.501    4200255.009       1630.309   16          fp_F_che32_xi
621   3516     559387.501    4200356.415       1702.211   16          fp_F_che32_xi
621   3532     559387.501    4200552.689       1780.458   16          fp_F_che32_xi
621   3549     559387.501    4200760.179       1843.901   16          fp_F_che32_xi
621   3570     559387.501    4201029.354       1910.164   16          fp_F_che32_xi
621   3595     559387.501    4201337.858       1996.698   16          fp_F_che32_xi
621   3642     559387.501    4201931.326       2120.808   16          fp_F_che32_xi
611   3495     559262.501    4200083.066       1566.147   17          fp_F_che32_xi
611   3506     559262.501    4200224.660       1676.981   17          fp_F_che32_xi
611   3521     559262.501    4200411.209       1784.011   17          fp_F_che32_xi
611   3533     559262.501    4200563.239       1845.361   17          fp_F_che32_xi
611   3552     559262.501    4200795.325       1925.635   17          fp_F_che32_xi
611   3579     559262.501    4201134.291       1991.172   17          fp_F_che32_xi
611   3596     559262.501    4201348.827       2022.013   17          fp_F_che32_xi
683   3623     560159.093    4201687.500       1727.426   18          fp_F_che32_xi
618   3623     559348.621    4201687.500       2088.527   18          fp_F_che32_xi
695   3633     560307.207    4201812.500       1709.547   19          fp_F_che32_xi
625   3633     559432.979    4201812.500       2080.376   19          fp_F_che32_xi
631   3498     559512.501    4200125.256       1544.950   20          fp_F_che32_xi
631   3521     559512.501    4200413.051       1657.515   20          fp_F_che32_xi
631   3546     559512.501    4200731.141       1761.285   20          fp_F_che32_xi
631   3572     559512.501    4201044.181       1861.538   20          fp_F_che32_xi
631   3597     559512.501    4201357.222       1942.443   20          fp_F_che32_xi
631   3622     559512.501    4201680.360       2011.037   20          fp_F_che32_xi
631   3648     559512.501    4202003.499       2081.390   20          fp_F_che32_xi
641   3511     559637.501    4200291.874       1548.468   21          fp_F_che32_xi
641   3536     559637.501    4200594.817       1643.444   21          fp_F_che32_xi
641   3563     559637.501    4200938.151       1763.044   21          fp_F_che32_xi
641   3583     559637.501    4201190.603       1836.914   21          fp_F_che32_xi
641   3604     559637.501    4201448.104       1914.302   21          fp_F_che32_xi
641   3624     559637.501    4201700.557       1975.475   21          fp_F_che32_xi
641   3636     559637.501    4201846.979       2011.037   21          fp_F_che32_xi
641   3670     559637.501    4202280.273       2109.917   21          fp_F_che32_xi
651   3522     559762.501    4200423.149       1534.397   22          fp_F_che32_xi
651   3554     559762.501    4200819.127       1657.149   22          fp_F_che32_xi
651   3564     559762.501    4200951.587       1711.027   22          fp_F_che32_xi
651   3583     559762.501    4201188.450       1791.775   22          fp_F_che32_xi
651   3602     559762.501    4201427.908       1854.502   22          fp_F_che32_xi
651   3619     559762.501    4201637.566       1893.196   22          fp_F_che32_xi
651   3638     559762.501    4201873.856       1957.973   22          fp_F_che32_xi
651   3648     559762.501    4202003.499       2005.761   22          fp_F_che32_xi
651   3670     559762.501    4202281.196       2116.566   22          fp_F_che32_xi
661   3560     559887.501    4200903.520       1651.244   23          fp_F_che32_xi
661   3576     559887.501    4201094.894       1702.433   23          fp_F_che32_xi
661   3592     559887.501    4201303.665       1763.146   23          fp_F_che32_xi
661   3612     559887.501    4201549.407       1821.477   23          fp_F_che32_xi
661   3625     559887.501    4201710.024       1856.803   23          fp_F_che32_xi
661   3644     559887.501    4201948.130       1926.265   23          fp_F_che32_xi
661   3664     559887.501    4202198.711       2048.851   23          fp_F_che32_xi
661   3681     559887.501    4202407.171       2137.208   23          fp_F_che32_xi
681   3608     560137.501    4201495.511       1665.682   24          fp_F_che32_xi
681   3623     560137.501    4201690.766       1741.796   24          fp_F_che32_xi
681   3639     560137.501    4201890.670       1814.671   24          fp_F_che32_xi
681   3664     560137.501    4202202.149       1945.846   24          fp_F_che32_xi
671   3561     560012.501    4200909.746       1587.949   25          fp_F_che32_xi
671   3576     560012.501    4201100.352       1654.346   25          fp_F_che32_xi
671   3583     560012.501    4201184.384       1680.954   25          fp_F_che32_xi
671   3595     560012.501    4201340.107       1713.878   25          fp_F_che32_xi
671   3610     560012.501    4201528.054       1754.752   25          fp_F_che32_xi
671   3623     560012.501    4201690.766       1791.999   25          fp_F_che32_xi
671   3637     560012.501    4201862.777       1850.299   25          fp_F_che32_xi
671   3652     560012.501    4202048.734       1913.457   25          fp_F_che32_xi
521   3505     558137.501    4200212.642       1431.954   1       fp_F_che32_xi_01
521   3493     558137.501    4200062.344       1537.673   1       fp_F_che32_xi_01
521   3482     558137.501    4199926.498       1621.241   1       fp_F_che32_xi_01
521   3470     558137.501    4199776.200       1705.815   1       fp_F_che32_xi_01
514   3493     558050.336    4200062.500       1461.273   2       fp_F_che32_xi_01
527   3493     558216.136    4200062.500       1616.269   2       fp_F_che32_xi_01
534   3493     558294.876    4200062.500       1673.072   2       fp_F_che32_xi_01
547   3493     558465.040    4200062.500       1791.196   2       fp_F_che32_xi_01
494   3443     557801.657    4199437.500       1390.900   3       fp_F_che32_xi_01
506   3443     557952.318    4199437.500       1698.718   3       fp_F_che32_xi_01
498   3453     557844.390    4199562.500       1394.576   4       fp_F_che32_xi_01
503   3453     557916.138    4199562.500       1533.983   4       fp_F_che32_xi_01
510   3453     558001.723    4199562.500       1697.906   4       fp_F_che32_xi_01
504   3473     557922.918    4199812.500       1417.396   5       fp_F_che32_xi_01
508   3473     557969.956    4199812.500       1496.794   5       fp_F_che32_xi_01
523   3473     558166.528    4199812.500       1712.031   5       fp_F_che32_xi_01
541   3525     558387.501    4200458.321       1475.248   6       fp_F_che32_xi_01
541   3521     558387.501    4200412.076       1505.454   6       fp_F_che32_xi_01
541   3511     558387.501    4200290.681       1581.974   6       fp_F_che32_xi_01
541   3501     558387.501    4200166.396       1660.507   6       fp_F_che32_xi_01
